# version=1
# source_sha256=d517169e57f1d6254682c03dec5c254b5101ccd787d191f639b0cac1e8a616c4
# destination_sha256=f5e133e8eca8eb1a02e21a7d1afbb44d082e384a38d39db58a694371fa583bbe
# rows=1280
source_address	destination_address	function_name	evidence	review_flags	similarity	confidence	association_votes	source_length	destination_length	source_callers	destination_callers	source_callees	destination_callees	correlator	audit_comment
00421920	00417471	your_afterburner	WC1-fuzzy-low		0.516	0.706	0	150	209	HandleDebugCheatKeys@00429160	HandleDebugCheatKeys@0046733d	malf@00414af0|fire_afterburner@00421350|PlaySfxWaveFileByNumber@0042ef30	DispatchTbl0059c3f0FnF350@0041693a|malf@00439789|PlaySfxWaveFileByNumber@0045373b	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00421920; structural=0.5158, composite=0.7058, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00401000	00417550	SaveGamePalette	WC1-callgraph-propagated		0.667	2.1	0	31	93	LoadGamePaletteFile@004219c0|ShowMeanwhileTransition@00425770	Title_Sequence@0042f1fd|LoadGamePaletteFile@0045b810	DoLocalFn13C0@004413c0	RestoreModalTextPanel@004266b1|DoLocalFn13C0@00461d68	Manual Match	[WC1 transfer] WC1-callgraph-propagated from SaveGamePalette @00401000; support=2 (out=1, in=1), margins=0/1, degree=3/4
00401020	004175ad	RestoreGamePalette	WC2-manual-verified		1.000	1.000	0							Manual Match	[WC2 correction] WC2 0x4175AD restores all 256 saved RGB palette entries with periodic vertical-blank waits; its callers use it after fades and scene transitions.
004010c0	004176d2	make_shard	WC1-fuzzy-followup		0.502	0.678	0	266	358	ScanTbl0059c010Fn3030@00413030	ScanTbl0059c010Fn3030@0041d4c7	AddFixedVectors@00418620|SetUiFn9050@00419050|GetUiFn9110@00419110|GetUiFn9150@00419150|DoLocalFn9970@00419970|find_vacant_3d_object@00419ba0|set_objects_data@0041e120|real_velocity@0041e7f0|signed_random@004220f0|RandomInRange@00434d20	DoLocalFn8BB0@00401fdd|AddFixedVectors@0040aa6a|SetUiFn9050@0040b5df|GetUiFn9150@0040b706|GetUiFn9110@0040b747|DoLocalFn9970@0040bf36|find_vacant_3d_object@0040c266|set_objects_data@00410999|real_velocity@004118f2|signed_random@00429581|RandomInRange@00461942	Manual Match	[WC1 transfer] WC1-fuzzy-followup from make_shard @004010c0; structural=0.5016, composite=0.678, graph=2/0, candidates=2
004011d0	00417838	remove_hazard	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x4011D0 -> WC2 0x417838 (remove_hazard).
00401210	0041787a	remove_all_hazards	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x401210 -> WC2 0x41787A (remove_all_hazards).
00401250	004178e5	difficulty	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x401250 -> WC2 0x4178E5 (difficulty).
00401270	00417916	asteroid_velocity	WC1-fuzzy-followup		0.559	0.669	0	26	43	init_hazard@004013b0	init_hazard@00417af9	MinShort@0041d0c0|RandomBelowOrEqual@00434d50	EmitTextString@0040f040|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-fuzzy-followup from asteroid_velocity @00401270; structural=0.5594, composite=0.6694, graph=1/0, candidates=1
00401290	00417941	skew_randomly	WC1-fuzzy-low		0.526	0.716	0	247	406	init_hazard@004013b0	init_hazard@00417af9	DoLocalFn8600@00418600|DoLocalFn4CD0@00434cd0	achieved@0040aa37|DoLocalFn4CD0@004618e0	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00401290; structural=0.5257, composite=0.7157, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00401390	00417ad7	align	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x401390 -> WC2 0x417AD7 (align).
004013b0	00417af9	init_hazard	WC1-fuzzy-followup		0.359	0.644	0	706	939	make_hazard@004018d0	FUN_0041820b@0041820b	difficulty@00401250|asteroid_velocity@00401270|skew_randomly@00401290|align@00401390|kilrathi_near@00414300|SetTbl0059bce0Fn8330@00418330|AddFixedVectors@00418620|SubtractFixedVectors@00418650|ScaleFixedVector@004186b0|distance_between_points@004191d0|MaxShort@0041d0e0|set_objects_data@0041e120|DoLocalFn4CD0@00434cd0|RandomBelowOrEqual@00434d50	SetTbl0059bce0Fn8330@0040a691|AddFixedVectors@0040aa6a|SubtractFixedVectors@0040aaa8|dot_product@0040ab24|distance_from_point@0040b7c9|MaxShort@0040f072|set_objects_data@00410999|FUN_004178e5@004178e5|asteroid_velocity@00417916|skew_randomly@00417941|difficulty@00417ad7|kilrathi_near@0043895f|DoLocalFn4CD0@004618e0|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-fuzzy-followup from init_hazard @004013b0; structural=0.3586, composite=0.6436, graph=4/1, candidates=3
00401680	00417ea4	near_field	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x401680 -> WC2 0x417EA4 (near_field).
004016a0	00417ed4	within_field	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between the exact near_field and rear_sphere anchors; direct binary-comp candidate comparison is exact, replacing the previous 80.95% false assignment. WC1 0x4016A0 -> WC2 0x417ED4 (within_field).
004016c0	00417eff	try_far_spot	WC1-fuzzy-followup		0.322	0.393	0	425	630	make_hazard@004018d0	FUN_0041820b@0041820b	within_field@004016a0|SetTbl0059c490Fn8420@00418420|DoLocalFn8BE0@00418be0|DoLocalFn8D00@00418d00|copy_frame@00418fd0|IsPointWithinRange@00419990|signed_random@004220f0|find_ratio@00423ba0|DoLocalFn4CD0@00434cd0	offset_location@0040a774|DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|GetTbl0059bce0Fn9A70@0040b550|IsPointWithinRange@0040bf55|FUN_00417ed4@00417ed4|signed_random@00429581|FUN_0042b916@0042b916|DoLocalFn4CD0@004618e0|MinShort@0046f3d0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from try_far_spot @004016c0; structural=0.3219, composite=0.3929, graph=2/3, candidates=1
00401870	00418175	rear_sphere	WC1-fuzzy-very-low		0.461	0.466	0	30	45	ok_hazard_spot@00401890	__fassign@004181a2	find_ratio@00423ba0	FUN_0042b916@0042b916	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from rear_sphere @00401870; structural=0.4609, composite=0.4659, graph=0/1, candidates=1
00401890	004181a2	ok_hazard_spot	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x401890 -> WC2 0x4181A2 (ok_hazard_spot).
004018d0	0041820b	make_hazard	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x4018D0 -> WC2 0x41820B (make_hazard).
00401930	00418288	extra_hazard	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x401930 -> WC2 0x418288 (extra_hazard).
00401950	004182b6	approach	WC1-callgraph-propagated		1.0	2.2	0	143	184	manage_hazard@004019e0	manage_hazard@0041836e|FUN_00446b6a@00446b6a	SetTbl0059bce0Fn8330@00418330|AddFixedVectors@00418620|ScaleFixedVector@004186b0	DoLocalFn8BB0@00401fdd|SetTbl0059bce0Fn8330@0040a691|AddFixedVectors@0040aa6a|dot_product@0040ab24	Manual Match	[WC1 transfer] WC1-callgraph-propagated from approach @00401950; support=2 (out=1, in=1), margins=1/1, degree=4/6
004019e0	0041836e	manage_hazard	WC1-fuzzy-very-low		0.463	0.538	0	116	184	update_hazards@00401b30	update_hazards@004184f6	remove_hazard@004011d0|ok_hazard_spot@00401890|approach@00401950|real_velocity@0041e7f0	real_velocity@004118f2|ace_greeting@00417838|__fassign@004181a2|approach@004182b6	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from manage_hazard @004019e0; structural=0.4628, composite=0.5378, graph=1/1, candidates=1
00401a60	00418426	match_ship_to_eye	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x401A60 -> WC2 0x418426 (match_ship_to_eye).
00401b30	004184f6	update_hazards	WC1-fuzzy-low		0.508	0.698	0	134	214	update_star_field@00412100	update_star_field@0041b8d6	make_hazard@004018d0|manage_hazard@004019e0|match_ship_to_eye@00401a60|real_velocity@0041e7f0|RandomBelowOrEqual@00434d50	real_velocity@004118f2|FUN_0041820b@0041820b|manage_hazard@0041836e|transform_to_objects_frame@00418426|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00401b30; structural=0.5077, composite=0.6977, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00401bc0	004185cc	start_hazard_field	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x401BC0 -> WC2 0x4185CC (start_hazard_field).
00401c00	00418626	add_hazard_field	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x401C00 -> WC2 0x418626 (add_hazard_field).
00401c60	004186a4	check_hazards	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x401C60 -> WC2 0x4186A4 (check_hazards).
004102b0	00418770	CalibrateJoystickInteractive	WC1-fuzzy-high		0.541	0.911	0	1027	1444	Title_Sequence@0040fb70|BarracksScreen@0041c170|HandleDebugCheatKeys@00429160	RefreshMemoryStatusOverlay@0040963b|HandleDebugCheatKeys@0046733d	InputRoutine01@0040cae0|WaitForJoystickButtonRelease@004106c0|WaitForJoystickButtonPress@00410700|ShowModalTextPanel@0041ab90|ReleaseModalTextPanel@0041ad10|InitializeTextContextFromFont@0041d510|ReleaseTextFont@0041d590|LoadJoystickCalibrationFile@00431a10|DIBslamReal@00432970|__open@0044bac0|__close@0044c150|__write@0044c2c0|FID_conflict:__unlink@0044d4b0	UiRoutine08@0040f882|GetTbl0059d650FnF270@0040f91c|HelperOf40DEE0A@00418d14|FUN_00418d5f@00418d5f|LoadJoystickCalibrationFile@00423480|FUN_0044f247@0044f247|ShowModalTextPanel@004595ef|ReleaseModalTextPanel@0045979b|DIBslamReal@0045dc33|FID_conflict:__unlink@0046f450|__close@0046f470|__write@0046f5e0|FID_conflict:__open@0046f990	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004102b0; structural=0.5413, composite=0.9113, graphSupport=3, graphConflicts=0, targetCollisions=1, confidence=high. Verify manually.
004106c0	00418d14	WaitForJoystickButtonRelease	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x4106C0 -> WC2 0x418D14 (WaitForJoystickButtonRelease).
00410700	00418d5f	WaitForJoystickButtonPress	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x410700 -> WC2 0x418D5F (WaitForJoystickButtonPress).
0041c090	00418daa	RunCampaignSelectionFrame	WC1-callgraph-propagated		0.353	3.1	0	169	291	BarracksScreen@0041c170	BarracksScreen@00419831	SaveGameWithNamePrompt@0041b5c0|LoadGameFromSlot@0041b980|LoopSaveLoadFnBB20@0041bb20|SceneRoutine02@0041bbd0|ConfirmAwakenAfterBadData@0041bf60|ConfirmReplaceFaultyData@0041bfe0|GetUiFn60D0@004360d0|GetUiFn60E0@004360e0	RefreshMemoryStatusOverlay@0040963b|UiRoutine08@0040f882|InitializeTextContextFromFont@0042067f|DrawSpriteDefault@004266e7|CopyViewportContents@00427047|MeasureTextPixelWidthClamped@00453b30|DrawConstellationField@0045a634|DrawFormattedText@00461d02|DoLocalFn13C0@00461d68|GetUiFn60D0@00463ba1|GetUiFn60E0@00463e19	Manual Match	[WC1 transfer] WC1-callgraph-propagated from RunCampaignSelectionFrame @0041c090; support=3 (out=2, in=1), margins=1/0, degree=9/12
0041c170	00419831	BarracksScreen	WC1-callgraph-propagated		0.381	8.2	0	875	442	RunAnimationDemoLoop@004094e0|GameFlow@0040f4b0	GameFlow@0046591a	SetInputFn1CE0@00401ce0|LoadMissionData@004059b0|free_viewport@0040f940|CalibrateJoystickInteractive@004102b0|LoadLocalFnB020@0041b020|LoopLocalFnB070@0041b070|ScanTbl004693f0FnB180@0041b180|WarnLoadGameFirst@0041b550|LoopSaveLoadFnBB20@0041bb20|SceneRoutine02@0041bbd0|ConfirmQuitWingCommander@0041bf10|GetNavFnC090@0041c090|DoLocalFnC140@0041c140|FetchDiskPacketRetrying@0041d2e0|ReleaseTextFont@0041d590|MoveMenuPointerFromKeyboard@0041dc70|PreloadMusicTrackHook@00424ce0|ReleaseMusicTrackHook@00424cf0|exit_squadron@00427370|ShowMemoryStatusDebug@004273c0|UpdateRoomMenuCursor@0042a680|spacetrack@0042e880|SoundG0046a9f8FnE8B0@0042e8b0|ReleasePacketHandle@0042fae0|DoVideoFn2960@00432960|DIBslamReal@00432970|DoUiFn5590@00435590|EventManagerHook@004355c0|PollInputEvent@00435cc0|FlushInputEvents@00435db0|GetUiFn60D0@004360d0|GetUiFn60E0@004360e0|ForwardSetMultimediaTimerCallbackv1@00436210|IsFrameTickElapsed@00436240|ClearInputKeyStatePreservingModifiers@004363a0|BlitUiFn6E30@00436e30|InitializeRoomMenu@0043f750|FindMenuRegionAtPoint@0043f7c0|InitializeRoomViewports@0043f810|ClearViewport@00441ae0	WaitForSceneAdvance@00409120|FreePacketAndClear@0040f0a4|FetchDiskPacketRetrying@0040f5b6|GetNavFnC090@00418daa|SetInputFn1CE0@004199f0|ClearViewport@00427123|PromptInsertNumberedDisk@00437a44|free_viewport@004471b0|InitializeRoomMenu@004575b4|InitializeConstellationField@0045a441|AllocateViewport@0045cad2|GetUiFn60D0@00463ba1|GetUiFn60E0@00463e19|FindMenuRegionAtPoint@00464e06|EventManagerHook@00464e35|FUN_00464f45@00464f45	Manual Match	[WC1 transfer] WC1-callgraph-propagated from BarracksScreen @0041c170; support=8 (out=7, in=1), margins=1/1, degree=42/17
00401ce0	004199f0	SetInputFn1CE0	WC1-callgraph-propagated		1.0	3.4	0	48	67	GetTbl0059c000FnE3C0@0040e3c0|BlitUiFnE480@0040e480|Title_Sequence@0040fb70|BarracksScreen@0041c170|SelectTrainSimMission@00426c70|process_player_input@00427f20|player_input@004285d0|RunSpaceFlight@0042a190|RecRoom@0043f940	RecRoom@00418ffc|BarracksScreen@00419831|ShowCampaignVictorySequence@00433c84|LoopSaveLoadFnBB20@00433ed7|SceneDirector@00434bb5|UpdateArcadeScoreDisplay@00435064|SelectTrainSimMission@004353d4|ConfirmReplaceFaultyData@0043641c|ShowTrainSimHighScores@00436a8f|GetTbl0059c000FnE3C0@00451ddb|BlitUiFnE480@00451faa|FUN_0045e9f0@0045e9f0|process_player_input@004663a2|player_input@00466b02|RunSpaceFlight@0046925e	SetInputFn6160@00436160	SetInputFn6160@00463f74	Manual Match	[WC1 transfer] WC1-callgraph-propagated from SetInputFn1CE0 @00401ce0; support=3 (out=0, in=3), margins=2/2, degree=10/16
00410a30	00419c10	rotate_eye_to_goal	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x410A30 -> WC2 0x419C10 (rotate_eye_to_goal).
00410ad0	00419cdc	GetVectorMagnitude	WC1-fuzzy-followup		0.559	0.669	0	23	37			FixedToShortSaturating@004184c0|Vector_magnitude@00434f20	FixedToShortSaturating@0040a81b|Vector_magnitude@00461c71	Manual Match	[WC1 transfer] WC1-fuzzy-followup from GetVectorMagnitude @00410ad0; structural=0.559, composite=0.669, graph=1/0, candidates=2
00410af0	00419d01	DispatchTbl0059c014Fn0AF0	WC1-callgraph-propagated		0.611	12.6	0	3196	4090	DispatchTbl0059b9e0Fn17D0@004117d0|Update_3Space@00427c50|ShowCarrierLaunchSequence@0042bc00|ShowGameOverScreen@00439a80	DispatchTbl0059b9e0Fn17D0@0041ae40|Update_3Space@00465ee9	LoopUiFn0740@00410740|GetUiFn0A30@00410a30|DispatchTbl0059b9e0Fn17D0@004117d0|generate_stars@00411fe0|GetTbl0059b2a0Fn2920@00412920|DoLocalFn83A0@004183a0|zero_vector@004185f0|DoLocalFn8600@00418600|AddFixedVectors@00418620|SubtractFixedVectors@00418650|ComputeVectorDelta@00418680|ScaleFixedVector@004186b0|divide_vector@00418700|NormalizeFixedVector@00418b10|copy_frame@00418fd0|SetUiFn9050@00419050|match_roll_orientation@00419440|DoLocalFn9970@00419970|MaxShort@0041d0e0|GetScreenUpdateFlag@004279d0|initialize_view_buffer@00427a00|update_scripted_view@0042d1c0|Vector_magnitude@00434f20|shrink_vector@00436a30|SetViewportRect@00439400	DoLocalFn83A0@0040a6f7|zero_vector@0040aa0b|achieved@0040aa37|AddFixedVectors@0040aa6a|ComputeVectorDelta@0040aae6|dot_product@0040ab24|divide_vector@0040ab78|NormalizeFixedVector@0040af18|DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|GetTbl0059bce0Fn9A70@0040b550|SetUiFn9050@0040b5df|match_roll_orientation@0040ba2e|NormalizeAndScaleVector@0040bf0b|DoLocalFn9970@0040bf36|MaxShort@0040f072|shrink_vector@00419c10|DispatchTbl0059b9e0Fn17D0@0041ae40|generate_stars@0041b762|GetTbl0059b2a0Fn2920@0041cb3c|SetMousePosition@00423c60|LoopUiFn0740@0044ade0|HandleFleetOverviewInput@0045f200|FUN_00460d3e@00460d3e|Vector_magnitude@00461c71|make_hazard@00464c4b|ReleaseFinishedSoundEntries@00465cbc|initialize_view_buffer@00465cf6|MinShort@0046f3d0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from DispatchTbl0059c014Fn0AF0 @00410af0; support=11 (out=10, in=1), margins=9/7, degree=29/31
004117b0	0041ad51	DoUiFn17B0	WC1-callgraph-propagated		0.75	3.2	0	31	58	visit_the_cinema@00403e50|auto_pilot_sequence@00404050|stranded_sequence@00404be0|BlitUiFnE480@0040e480|HandleDebugCheatKeys@00429160|BlitUiFnBA90@0042ba90|ScanTbl0059c010FnCDB0@0042cdb0|ShowGetReadyScreen@00439840	visit_the_cinema@004228b0|auto_pilot_sequence@00422b1c|FUN_00424eff@00424eff|FUN_0044698f@0044698f|FUN_00446fc8@00446fc8|ejection_sequence@0044ebca|BlitUiFnE480@00451faa|HandleDebugCheatKeys@0046733d|RunSpaceFlight@0046925e	DispatchTbl0059b9e0Fn17D0@004117d0	DispatchTbl0059b9e0Fn17D0@0041ae40|IsInitialMissionShip@004380fd	Manual Match	[WC1 transfer] WC1-callgraph-propagated from DoUiFn17B0 @004117b0; support=3 (out=1, in=2), margins=1/1, degree=9/11
004117d0	0041ae40	DispatchTbl0059b9e0Fn17D0	WC1-fuzzy-very-low		0.46	0.389	0	1708	1949	ejection_sequence@004046a0|DispatchTbl0059c014Fn0AF0@00410af0|DoUiFn17B0@004117b0|HandleDebugCheatKeys@00429160|RunSpaceFlight@0042a190|death_sequence@00439660	DispatchTbl0059c014Fn0AF0@00419d01|DoUiFn17B0@0041ad51|stranded_sequence@004251f2|FUN_00446960@00446960|FUN_00446fc8@00446fc8|HandleDebugCheatKeys@0046733d|RunSpaceFlight@0046925e|death_sequence@004697a0	LoopUiFn0740@00410740|DispatchTbl0059c014Fn0AF0@00410af0|generate_stars@00411fe0|DoLocalFn83A0@004183a0|SetTbl0059c490Fn8420@00418420|zero_vector@004185f0|DoLocalFn8600@00418600|AddFixedVectors@00418620|ComputeVectorDelta@00418680|ScaleFixedVector@004186b0|NormalizeFixedVector@00418b10|copy_frame@00418fd0|SetUiFn9050@00419050|MaxShort@0041d0e0|find_ship_index@00422710|initialize_cockpit@00423e90	DoLocalFn83A0@0040a6f7|offset_location@0040a774|zero_vector@0040aa0b|AddFixedVectors@0040aa6a|ComputeVectorDelta@0040aae6|dot_product@0040ab24|NormalizeFixedVector@0040af18|GetTbl0059bce0Fn9A70@0040b550|SetUiFn9050@0040b5df|MaxShort@0040f072|FUN_00410192@00410192|DispatchTbl0059c014Fn0AF0@00419d01|target_within_range@0041ad8b|generate_stars@0041b762|IsInitialMissionShip@004380fd|LoopUiFn0740@0044ade0|initialize_cockpit@00456b1a|FUN_00460242@00460242|FUN_004603c5@004603c5	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from DispatchTbl0059b9e0Fn17D0 @004117d0; structural=0.4602, composite=0.3889, graph=0/3, candidates=3
